Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_7765_Name,aUWq,g关卡_Stage_A.csv,475,Stage,Name,,制剂淬炼Ⅰ,Potion Tempering I,,,,,,Trankanrührung I,,,,
Stage_7765_Desc,aUWp,g关卡_Stage_A.csv,475,Stage,Desc,,成为天才药理师的第一步。,The first step to becoming a genius pharmacologist.,,,,,,"Der erste Schritt, um ein genialer Pharmakologe zu werden.",,,,
Stage_7763_Name,aUWk,g关卡_Stage_A.csv,476,Stage,Name,,制剂淬炼Ⅱ,Potion Tempering II,,,,,,Trankanrührung II,,,,
Stage_7763_Desc,aUWj,g关卡_Stage_A.csv,476,Stage,Desc,,成为天才药理师的第一步。,The first step to becoming a genius pharmacologist.,,,,,,"Der erste Schritt, um ein genialer Pharmakologe zu werden.",,,,
Stage_7764_Name,aUWn,g关卡_Stage_A.csv,477,Stage,Name,,制剂淬炼Ⅲ,Potion Tempering III,,,,,,Trankanrührung III,,,,
Stage_7764_Desc,aUWm,g关卡_Stage_A.csv,477,Stage,Desc,,成为天才药理师的第一步。,The first step to becoming a genius pharmacologist.,,,,,,"Der erste Schritt, um ein genialer Pharmakologe zu werden.",,,,
Stage_7761_Name,aUWe,g关卡_Stage_A.csv,478,Stage,Name,,制剂淬炼Ⅳ,Potion Tempering IV,,,,,,Trankanrührung IV,,,,
Stage_7761_Desc,aUWd,g关卡_Stage_A.csv,478,Stage,Desc,,成为天才药理师的第一步。,The first step to becoming a genius pharmacologist.,,,,,,"Der erste Schritt, um ein genialer Pharmakologe zu werden.",,,,
Stage_7762_Name,aUWh,g关卡_Stage_A.csv,479,Stage,Name,,制剂淬炼Ⅴ,Potion Tempering V,,,,,,Trankanrührung V,,,,
Stage_7762_Desc,aUWg,g关卡_Stage_A.csv,479,Stage,Desc,,成为天才药理师的第一步。,The first step to becoming a genius pharmacologist.,,,,,,"Der erste Schritt, um ein genialer Pharmakologe zu werden.",,,,
,,,,,,,,,,,,,,,,,,
StageGroup_15951_Name,aRdS,g关卡组_StageGroup_A.csv,43,StageGroup,Name,,金券搜查,Rose Scrip Hunting,,,,,,Rosenskript-Jagd,,,,
FeatureUnlock_17057_LockTip,aCrC,g功能解锁_FeatureUnlock_A.csv,53,FeatureUnlock,LockTip,,完成 「调查行动」1-8·普通 后解锁,"Unlocks after completing ""Investigation"" 1-8: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" 1-8: Normal freigeschaltet",,,,
StageGroup_15951_Desc,aRdR,g关卡组_StageGroup_A.csv,43,StageGroup,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,"Life, whether related to secrets or not, revolves around Rose Scrips.\nIn the ruins of Dissolution where ordinary people cannot live, there might be treasures of immense value.",,,,,,"Das Leben, ob es nun mit Geheimnissen zu tun hat oder nicht, dreht sich um Rosenskript. \nIn den Ruinen der Auflösung, wo normale Menschen nicht leben können, gibt es möglicherweise Schätze von unermesslichem Wert.",,,,
StageGroup_15951_TypeText,aRdU,g关卡组_StageGroup_A.csv,43,StageGroup,TypeText,,金券搜查,Rose Scrip Hunting,,,,,,Rosenskript-Jagd,,,,
StageGroup_15951_StageGroupRewardDescription,aRdT,g关卡组_StageGroup_A.csv,43,StageGroup,StageGroupRewardDescription,,<Black:蔷薇金券>,<Black:Rose Scrip>,,,,,,<Black:Rosenskript>,,,,
Stage_7705_Name,aUQq,g关卡_Stage_A.csv,470,Stage,Name,,金券搜查Ⅰ,Rose Scrip Hunting I,,,,,,Rosenskript-Jagd I,,,,
Stage_7705_Desc,aUQp,g关卡_Stage_A.csv,470,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,"Life, whether related to secrets or not, revolves around Rose Scrips.\nIn the ruins of Dissolution where ordinary people cannot live, there might be treasures of immense value.",,,,,,"Das Leben, ob es nun mit Geheimnissen zu tun hat oder nicht, dreht sich um Rosenskript. \nIn den Ruinen der Auflösung, wo normale Menschen nicht leben können, gibt es möglicherweise Schätze von unermesslichem Wert.",,,,
Stage_7704_Name,aUPJ,g关卡_Stage_A.csv,471,Stage,Name,,金券搜查Ⅱ,Rose Scrip Hunting II,,,,,,Rosenskript-Jagd II,,,,
Stage_7704_Desc,aUPI,g关卡_Stage_A.csv,471,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,"Life, whether related to secrets or not, revolves around Rose Scrips.\nIn the ruins of Dissolution where ordinary people cannot live, there might be treasures of immense value.",,,,,,"Das Leben, ob es nun mit Geheimnissen zu tun hat oder nicht, dreht sich um Rosenskript. \nIn den Ruinen der Auflösung, wo normale Menschen nicht leben können, gibt es möglicherweise Schätze von unermesslichem Wert.",,,,
Stage_7703_Name,aUPc,g关卡_Stage_A.csv,472,Stage,Name,,金券搜查Ⅲ,Rose Scrip Hunting III,,,,,,Rosenskript-Jagd III,,,,
Stage_7703_Desc,aUPb,g关卡_Stage_A.csv,472,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,"Life, whether related to secrets or not, revolves around Rose Scrips.\nIn the ruins of Dissolution where ordinary people cannot live, there might be treasures of immense value.",,,,,,"Das Leben, ob es nun mit Geheimnissen zu tun hat oder nicht, dreht sich um Rosenskript. \nIn den Ruinen der Auflösung, wo normale Menschen nicht leben können, gibt es möglicherweise Schätze von unermesslichem Wert.",,,,
Stage_7702_Name,aUOv,g关卡_Stage_A.csv,473,Stage,Name,,金券搜查Ⅳ,Rose Scrip Hunting IV,,,,,,Rosenskript-Jagd IV,,,,
Stage_7702_Desc,aUOu,g关卡_Stage_A.csv,473,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,"Life, whether related to secrets or not, revolves around Rose Scrips.\nIn the ruins of Dissolution where ordinary people cannot live, there might be treasures of immense value.",,,,,,"Das Leben, ob es nun mit Geheimnissen zu tun hat oder nicht, dreht sich um Rosenskript. \nIn den Ruinen der Auflösung, wo normale Menschen nicht leben können, gibt es möglicherweise Schätze von unermesslichem Wert.",,,,
Stage_7701_Name,aUNO,g关卡_Stage_A.csv,474,Stage,Name,,金券搜查Ⅴ,Rose Scrip Hunting V,,,,,,Rosenskript-Jagd V,,,,
Stage_7701_Desc,aUNN,g关卡_Stage_A.csv,474,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,"Life, whether related to secrets or not, revolves around Rose Scrips.\nIn the ruins of Dissolution where ordinary people cannot live, there might be treasures of immense value.",,,,,,"Das Leben, ob es nun mit Geheimnissen zu tun hat oder nicht, dreht sich um Rosenskript. \nIn den Ruinen der Auflösung, wo normale Menschen nicht leben können, gibt es möglicherweise Schätze von unermesslichem Wert.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17047_FeatureName,aCqX,g功能解锁_FeatureUnlock_A.csv,57,FeatureUnlock,FeatureName,,浑浊残像,Chaotic Residue,,,,,,Chaotische Überreste,,,,
FeatureUnlock_17047_LockTip,aCqY,g功能解锁_FeatureUnlock_A.csv,57,FeatureUnlock,LockTip,,完成 「调查行动」1-13·普通 后解锁,"Unlocks after completing ""Investigation"" 1-13: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" 1-13: Normal freigeschaltet",,,,
StageGroup_15936_Name,aRcK,g关卡组_StageGroup_A.csv,44,StageGroup,Name,,浑浊残像,Chaotic Residue,,,,,,Chaotische Überreste,,,,
StageGroup_15936_Desc,aRcJ,g关卡组_StageGroup_A.csv,44,StageGroup,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,They existed long before the stars were born.\nThey are both Illusion and everything.,,,,,,Sie existierten lange bevor die Sterne entstanden sind. \nSie sind sowohl Nichts als auch Alles.,,,,
StageGroup_15936_TypeText,aRcM,g关卡组_StageGroup_A.csv,44,StageGroup,TypeText,,浑浊残像,Chaotic Residue,,,,,,Chaotische Überreste,,,,
StageGroup_15936_StageGroupRewardDescription,aRcL,g关卡组_StageGroup_A.csv,44,StageGroup,StageGroupRewardDescription,,<Black:升格素材>,<Black:Edify Materials>,,,,,,<Black:Aufstiegsmaterialien>,,,,
Stage_7743_Name,aUVc,g关卡_Stage_A.csv,480,Stage,Name,,浑浊残像Ⅰ,Chaotic Residue I,,,,,,Chaotische Überreste I,,,,
Stage_7743_Desc,aUVb,g关卡_Stage_A.csv,480,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,They existed long before the stars were born.\nThey are both Illusion and everything.,,,,,,Sie existierten lange bevor die Sterne entstanden sind. \nSie sind sowohl Nichts als auch Alles.,,,,
Stage_8099_Name,aVrw,g关卡_Stage_A.csv,481,Stage,Name,,浑浊残像Ⅱ,Chaotic Residue II,,,,,,Chaotische Überreste II,,,,
Stage_8099_Desc,aVrv,g关卡_Stage_A.csv,481,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,They existed long before the stars were born.\nThey are both Illusion and everything.,,,,,,Sie existierten lange bevor die Sterne entstanden sind. \nSie sind sowohl Nichts als auch Alles.,,,,
Stage_8034_Name,aVnP,g关卡_Stage_A.csv,482,Stage,Name,,浑浊残像Ⅲ,Chaotic Residue III,,,,,,Chaotische Überreste III,,,,
Stage_8034_Desc,aVnO,g关卡_Stage_A.csv,482,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,They existed long before the stars were born.\nThey are both Illusion and everything.,,,,,,Sie existierten lange bevor die Sterne entstanden sind. \nSie sind sowohl Nichts als auch Alles.,,,,
Stage_7856_Name,aVdj,g关卡_Stage_A.csv,483,Stage,Name,,浑浊残像Ⅳ,Chaotic Residue IV,,,,,,Chaotische Überreste IV,,,,
Stage_7856_Desc,aVdi,g关卡_Stage_A.csv,483,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,They existed long before the stars were born.\nThey are both Illusion and everything.,,,,,,Sie existierten lange bevor die Sterne entstanden sind. \nSie sind sowohl Nichts als auch Alles.,,,,
Stage_7637_Name,aUzH,g关卡_Stage_A.csv,484,Stage,Name,,浑浊残像Ⅴ,Chaotic Residue V,,,,,,Chaotische Überreste V,,,,
Stage_7637_Desc,aUzG,g关卡_Stage_A.csv,484,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,They existed long before the stars were born.\nThey are both Illusion and everything.,,,,,,Sie existierten lange bevor die Sterne entstanden sind. \nSie sind sowohl Nichts als auch Alles.,,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17017_FeatureName,aCpl,g功能解锁_FeatureUnlock_A.csv,54,FeatureUnlock,FeatureName,,海渊残像,Abyssal Residue,,,,,,Abgründige Überreste,,,,
FeatureUnlock_17017_LockTip,aCpm,g功能解锁_FeatureUnlock_A.csv,54,FeatureUnlock,LockTip,,完成 「调查行动」1-13·普通 后解锁,"Unlocks after completing ""Investigation"" 1-13: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" 1-13: Normal freigeschaltet",,,,
StageGroup_15915_Name,aRbe,g关卡组_StageGroup_A.csv,45,StageGroup,Name,,海渊残像,Abyssal Residue,,,,,,Abgründige Überreste,,,,
StageGroup_15915_Desc,aRbd,g关卡组_StageGroup_A.csv,45,StageGroup,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,"They silently guard the ocean's secrets, with souls as deep as the cosmos.",,,,,,"Sie bewachen still die Geheimnisse des Ozeans, mit Seelen so tief wie das Universum.",,,,
StageGroup_15915_TypeText,aRbg,g关卡组_StageGroup_A.csv,45,StageGroup,TypeText,,海渊残像,Abyssal Residue,,,,,,Abgründige Überreste,,,,
StageGroup_15915_StageGroupRewardDescription,aRbf,g关卡组_StageGroup_A.csv,45,StageGroup,StageGroupRewardDescription,,<Black:升格素材>,<Black:Edify Materials>,,,,,,<Black:Aufstiegsmaterialien>,,,,
Stage_7863_Name,aVdE,g关卡_Stage_A.csv,485,Stage,Name,,海渊残像Ⅰ,Abyssal Residue I,,,,,,Abgründige Überreste I,,,,
Stage_7863_Desc,aVdD,g关卡_Stage_A.csv,485,Stage,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,"They silently guard the ocean's secrets, with souls as deep as the cosmos.",,,,,,"Sie bewachen still die Geheimnisse des Ozeans, mit Seelen so tief wie das Universum.",,,,
Stage_7857_Name,aVdm,g关卡_Stage_A.csv,486,Stage,Name,,海渊残像Ⅱ,Abyssal Residue II,,,,,,Abgründige Überreste II,,,,
Stage_7857_Desc,aVdl,g关卡_Stage_A.csv,486,Stage,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,"They silently guard the ocean's secrets, with souls as deep as the cosmos.",,,,,,"Sie bewachen still die Geheimnisse des Ozeans, mit Seelen so tief wie das Universum.",,,,
Stage_7862_Name,aVdB,g关卡_Stage_A.csv,487,Stage,Name,,海渊残像Ⅲ,Abyssal Residue III,,,,,,Abgründige Überreste III,,,,
Stage_7862_Desc,aVdA,g关卡_Stage_A.csv,487,Stage,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,"They silently guard the ocean's secrets, with souls as deep as the cosmos.",,,,,,"Sie bewachen still die Geheimnisse des Ozeans, mit Seelen so tief wie das Universum.",,,,
Stage_8100_Name,aVrz,g关卡_Stage_A.csv,488,Stage,Name,,海渊残像Ⅳ,Abyssal Residue IV,,,,,,Abgründige Überreste IV,,,,
Stage_8100_Desc,aVry,g关卡_Stage_A.csv,488,Stage,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,"They silently guard the ocean's secrets, with souls as deep as the cosmos.",,,,,,"Sie bewachen still die Geheimnisse des Ozeans, mit Seelen so tief wie das Universum.",,,,
Stage_7638_Name,aUzK,g关卡_Stage_A.csv,489,Stage,Name,,海渊残像Ⅴ,Abyssal Residue V,,,,,,Abgründige Überreste V,,,,
Stage_7638_Desc,aUzJ,g关卡_Stage_A.csv,489,Stage,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,"They silently guard the ocean's secrets, with souls as deep as the cosmos.",,,,,,"Sie bewachen still die Geheimnisse des Ozeans, mit Seelen so tief wie das Universum.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17006_FeatureName,aCoE,g功能解锁_FeatureUnlock_A.csv,55,FeatureUnlock,FeatureName,,器质残像,Bloody Residue,,,,,,Organische Überreste,,,,
FeatureUnlock_17006_LockTip,aCoF,g功能解锁_FeatureUnlock_A.csv,55,FeatureUnlock,LockTip,,完成 「调查行动」1-13·普通 后解锁,"Unlocks after completing ""Investigation"" 1-13: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" 1-13: Normal freigeschaltet",,,,
StageGroup_15887_Name,aQYW,g关卡组_StageGroup_A.csv,46,StageGroup,Name,,器质残像,Bloody Residue,,,,,,Organische Überreste,,,,
StageGroup_15887_Desc,aQYV,g关卡组_StageGroup_A.csv,46,StageGroup,Desc,,献上血肉铸就的现实吧，它们是永不餍足的深渊。,"Offer the reality forged from Caro, an insatiable Abyss.",,,,,,"Biete die Realität, die aus Caro, einem unersättlichen Abgrund, geschmiedet wurde.",,,,
StageGroup_15887_TypeText,aQYY,g关卡组_StageGroup_A.csv,46,StageGroup,TypeText,,器质残像,Bloody Residue,,,,,,Organische Überreste,,,,
StageGroup_15887_StageGroupRewardDescription,aQYX,g关卡组_StageGroup_A.csv,46,StageGroup,StageGroupRewardDescription,,<Black:升格素材>,<Black:Edify Materials>,,,,,,<Black:Aufstiegsmaterialien>,,,,
Stage_7640_Name,aUAf,g关卡_Stage_A.csv,490,Stage,Name,,器质残像Ⅰ,Bloody Residue I,,,,,,Organische Überreste I,,,,
Stage_7640_Desc,aUAe,g关卡_Stage_A.csv,490,Stage,Desc,,献上血肉铸就的现实吧，它们是永不餍足的深渊。,"Offer the reality forged from Caro, an insatiable Abyss.",,,,,,"Biete die Realität, die aus Caro, einem unersättlichen Abgrund, geschmiedet wurde.",,,,
Stage_7725_Name,aUUa,g关卡_Stage_A.csv,491,Stage,Name,,器质残像Ⅱ,Bloody Residue II,,,,,,Organische Überreste II,,,,
Stage_7725_Desc,aUTZ,g关卡_Stage_A.csv,491,Stage,Desc,,献上血肉铸就的现实吧，它们是永不餍足的深渊。,"Offer the reality forged from Caro, an insatiable Abyss.",,,,,,"Biete die Realität, die aus Caro, einem unersättlichen Abgrund, geschmiedet wurde.",,,,
Stage_7952_Name,aViX,g关卡_Stage_A.csv,492,Stage,Name,,器质残像Ⅲ,Bloody Residue III,,,,,,Organische Überreste III,,,,
Stage_7952_Desc,aViW,g关卡_Stage_A.csv,492,Stage,Desc,,献上血肉铸就的现实吧，它们是永不餍足的深渊。,"Offer the reality forged from Caro, an insatiable Abyss.",,,,,,"Biete die Realität, die aus Caro, einem unersättlichen Abgrund, geschmiedet wurde.",,,,
Stage_7922_Name,aVhl,g关卡_Stage_A.csv,493,Stage,Name,,器质残像Ⅳ,Bloody Residue IV,,,,,,Organische Überreste IV,,,,
Stage_7922_Desc,aVhk,g关卡_Stage_A.csv,493,Stage,Desc,,献上血肉铸就的现实吧，它们是永不餍足的深渊。,"Offer the reality forged from Caro, an insatiable Abyss.",,,,,,"Biete die Realität, die aus Caro, einem unersättlichen Abgrund, geschmiedet wurde.",,,,
Stage_7716_Name,aUTz,g关卡_Stage_A.csv,494,Stage,Name,,器质残像Ⅴ,Bloody Residue V,,,,,,Organische Überreste V,,,,
Stage_7716_Desc,aUTy,g关卡_Stage_A.csv,494,Stage,Desc,,献上血肉铸就的现实吧，它们是永不餍足的深渊。,"Offer the reality forged from Caro, an insatiable Abyss.",,,,,,"Biete die Realität, die aus Caro, einem unersättlichen Abgrund, geschmiedet wurde.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17007_FeatureName,aCoH,g功能解锁_FeatureUnlock_A.csv,56,FeatureUnlock,FeatureName,,维度残像,Cosmic Residue,,,,,,Kosmische Überreste,,,,
FeatureUnlock_17007_LockTip,aCoI,g功能解锁_FeatureUnlock_A.csv,56,FeatureUnlock,LockTip,,完成 「调查行动」1-13·普通 后解锁,"Unlocks after completing ""Investigation"" 1-13: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" 1-13: Normal freigeschaltet",,,,
StageGroup_15872_Name,aQXO,g关卡组_StageGroup_A.csv,47,StageGroup,Name,,维度残像,Cosmic Residue,,,,,,Kosmische Überreste,,,,
StageGroup_15872_Desc,aQXN,g关卡组_StageGroup_A.csv,47,StageGroup,Desc,,它们像捉摸不定的魔法师，游走在时空的夹缝里。\n没有仇恨，没有恐惧，也没有怜悯。,"They are like elusive sorcerers, drifting in the cracks of time and space.\nNo hatred, no fear, no mercy.",,,,,,"Sie sind wie flüchtige Zauberer, die in den Rissen von Zeit und Raum umhertreiben. \nKein Hass, keine Angst, keine Gnade.",,,,
StageGroup_15872_TypeText,aQXQ,g关卡组_StageGroup_A.csv,47,StageGroup,TypeText,,维度残像,Cosmic Residue,,,,,,Kosmische Überreste,,,,
StageGroup_15872_StageGroupRewardDescription,aQXP,g关卡组_StageGroup_A.csv,47,StageGroup,StageGroupRewardDescription,,<Black:升格素材>,<Black:Edify Materials>,,,,,,<Black:Aufstiegsmaterialien>,,,,
Stage_7860_Name,aVdv,g关卡_Stage_A.csv,495,Stage,Name,,维度残像Ⅰ,Cosmic Residue I,,,,,,Kosmische Überreste I,,,,
Stage_7860_Desc,aVdu,g关卡_Stage_A.csv,495,Stage,Desc,,它们像捉摸不定的魔法师，游走在时空的夹缝里。\n没有仇恨，没有恐惧，也没有怜悯。,"They are like elusive sorcerers, drifting in the cracks of time and space.\nNo hatred, no fear, no mercy.",,,,,,"Sie sind wie flüchtige Zauberer, die in den Rissen von Zeit und Raum umhertreiben. \nKein Hass, keine Angst, keine Gnade.",,,,
Stage_7635_Name,aUzB,g关卡_Stage_A.csv,496,Stage,Name,,维度残像Ⅱ,Cosmic Residue II,,,,,,Kosmische Überreste II,,,,
Stage_7635_Desc,aUzA,g关卡_Stage_A.csv,496,Stage,Desc,,它们像捉摸不定的魔法师，游走在时空的夹缝里。\n没有仇恨，没有恐惧，也没有怜悯。,"They are like elusive sorcerers, drifting in the cracks of time and space.\nNo hatred, no fear, no mercy.",,,,,,"Sie sind wie flüchtige Zauberer, die in den Rissen von Zeit und Raum umhertreiben. \nKein Hass, keine Angst, keine Gnade.",,,,
Stage_8097_Name,aVrq,g关卡_Stage_A.csv,497,Stage,Name,,维度残像Ⅲ,Cosmic Residue III,,,,,,Kosmische Überreste III,,,,
Stage_8097_Desc,aVrp,g关卡_Stage_A.csv,497,Stage,Desc,,它们像捉摸不定的魔法师，游走在时空的夹缝里。\n没有仇恨，没有恐惧，也没有怜悯。,"They are like elusive sorcerers, drifting in the cracks of time and space.\nNo hatred, no fear, no mercy.",,,,,,"Sie sind wie flüchtige Zauberer, die in den Rissen von Zeit und Raum umhertreiben. \nKein Hass, keine Angst, keine Gnade.",,,,
Stage_8108_Name,aVrX,g关卡_Stage_A.csv,498,Stage,Name,,维度残像Ⅳ,Cosmic Residue IV,,,,,,Kosmische Überreste IV,,,,
Stage_8108_Desc,aVrW,g关卡_Stage_A.csv,498,Stage,Desc,,它们像捉摸不定的魔法师，游走在时空的夹缝里。\n没有仇恨，没有恐惧，也没有怜悯。,"They are like elusive sorcerers, drifting in the cracks of time and space.\nNo hatred, no fear, no mercy.",,,,,,"Sie sind wie flüchtige Zauberer, die in den Rissen von Zeit und Raum umhertreiben. \nKein Hass, keine Angst, keine Gnade.",,,,
Stage_8073_Name,aVpW,g关卡_Stage_A.csv,499,Stage,Name,,维度残像Ⅴ,Cosmic Residue V,,,,,,Kosmische Überreste V,,,,
Stage_8073_Desc,aVpV,g关卡_Stage_A.csv,499,Stage,Desc,,它们像捉摸不定的魔法师，游走在时空的夹缝里。\n没有仇恨，没有恐惧，也没有怜悯。,"They are like elusive sorcerers, drifting in the cracks of time and space.\nNo hatred, no fear, no mercy.",,,,,,"Sie sind wie flüchtige Zauberer, die in den Rissen von Zeit und Raum umhertreiben. \nKein Hass, keine Angst, keine Gnade.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17035_UnlockDesc,aCqp,g功能解锁_FeatureUnlock_A.csv,58,FeatureUnlock,UnlockDesc,,<FeatureUnlockTitle:融蚀之墟·特别试炼现已开启>\n\n<FeatureUnlockDesc:\n厌倦了庸常的试炼，这次你将潜往超越万古的意识深处……\n可利用界域特点，轻松获取唤醒体技能升级所需材料。>,<FeatureUnlockTitle:Dissolution Ruins: Special Trials Unlocked>\n\n<FeatureUnlockDesc:Dive into consciousness beyond the aeons...\nUtilize Realm characteristics to obtain Awakener Skill upgrade materials.>,,,,,,"<FeatureUnlockTitle:Auflösungsruinen: Spezielle Prüfungen freigeschaltet>\n\n<FeatureUnlockDesc:Tauche ein in das Bewusstsein jenseits der Äonen...\nNutze die Eigenschaften der Reiche, um Materialien für die Verbesserung der Fähigkeiten der Erwecker zu erhalten.>",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17035_FeatureName,aCqn,g功能解锁_FeatureUnlock_A.csv,58,FeatureUnlock,FeatureName,,混沌集群,Chaos Cluster,,,,,,Chaos-Cluster,,,,
FeatureUnlock_17035_LockTip,aCqo,g功能解锁_FeatureUnlock_A.csv,58,FeatureUnlock,LockTip,,调查等级 25 级 解锁,Investigation Level 25 Unlocked,,,,,,Forschungslevel 25 freigeschaltet,,,,
StageGroup_15904_Name,aRam,g关卡组_StageGroup_A.csv,48,StageGroup,Name,,混沌集群,Chaos Cluster,,,,,,Chaos-Cluster,,,,
