Activity_54521_ActivityTips,aaCl,h活动_Activity_A.csv,158,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_54523_ActivityTips,aaCx,h活动_Activity_A.csv,159,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_54526_ActivityTips,aaCP,h活动_Activity_A.csv,160,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66001_ActivityTips,aaYb,h活动_Activity_A.csv,161,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66013_ActivityTips,aaZv,h活动_Activity_A.csv,162,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65996_ActivityTips,aaXx,h活动_Activity_A.csv,163,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65981_ActivityTips,aaVL,h活动_Activity_A.csv,164,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65980_ActivityTips,aaVF,h活动_Activity_A.csv,165,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66010_ActivityTips,aaZd,h活动_Activity_A.csv,166,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65986_ActivityTips,aaWp,h活动_Activity_A.csv,167,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65970_ActivityTips,aaUx,h活动_Activity_A.csv,168,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66007_ActivityTips,aaYL,h活动_Activity_A.csv,169,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65971_ActivityTips,aaUD,h活动_Activity_A.csv,170,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65982_ActivityTips,aaVR,h活动_Activity_A.csv,171,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65977_ActivityTips,aaVn,h活动_Activity_A.csv,172,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65961_ActivityTips,aaTv,h活动_Activity_A.csv,173,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65990_ActivityTips,aaWN,h活动_Activity_A.csv,174,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65992_ActivityTips,aaWZ,h活动_Activity_A.csv,175,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65966_ActivityTips,aaTZ,h活动_Activity_A.csv,176,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65957_ActivityTips,aaSX,h活动_Activity_A.csv,177,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65967_ActivityTips,aaUf,h活动_Activity_A.csv,178,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65994_ActivityTips,aaXl,h活动_Activity_A.csv,179,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65978_ActivityTips,aaVt,h活动_Activity_A.csv,180,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65975_ActivityTips,aaVb,h活动_Activity_A.csv,181,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65958_ActivityTips,aaTd,h活动_Activity_A.csv,182,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65973_ActivityTips,aaUP,h活动_Activity_A.csv,183,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66006_ActivityTips,aaYF,h活动_Activity_A.csv,184,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65968_ActivityTips,aaUl,h活动_Activity_A.csv,185,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66005_ActivityTips,aaYz,h活动_Activity_A.csv,186,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65953_ActivityTips,aaSz,h活动_Activity_A.csv,187,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66012_ActivityTips,aaZp,h活动_Activity_A.csv,188,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66008_ActivityTips,aaYR,h活动_Activity_A.csv,189,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65959_ActivityTips,aaTj,h活动_Activity_A.csv,190,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65962_ActivityTips,aaTB,h活动_Activity_A.csv,191,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65954_ActivityTips,aaSF,h活动_Activity_A.csv,192,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66002_ActivityTips,aaYh,h活动_Activity_A.csv,193,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65988_ActivityTips,aaWB,h活动_Activity_A.csv,194,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65955_ActivityTips,aaSL,h活动_Activity_A.csv,195,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65987_ActivityTips,aaWv,h活动_Activity_A.csv,196,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66009_ActivityTips,aaYX,h活动_Activity_A.csv,197,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65976_ActivityTips,aaVh,h活动_Activity_A.csv,198,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65956_ActivityTips,aaSR,h活动_Activity_A.csv,199,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65995_ActivityTips,aaXr,h活动_Activity_A.csv,200,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66003_ActivityTips,aaYn,h活动_Activity_A.csv,201,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65969_ActivityTips,aaUr,h活动_Activity_A.csv,202,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_66011_ActivityTips,aaZj,h活动_Activity_A.csv,203,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65974_ActivityTips,aaUV,h活动_Activity_A.csv,204,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
Activity_65972_ActivityTips,aaUJ,h活动_Activity_A.csv,205,Activity,ActivityTips,,活动规则：\n1、守密人每天登录后可以在「学园礼赠」中领取当日签到奖励。\n2、奖励将根据守密人累计登录依次解锁，当日签到奖励将在9点（GMT+8）刷新。,イベントルール：\n1、守秘者が毎日ログインすると、「学園の贈り物」で当日のログイン報酬を受け取れます。\n2、報酬は守秘者の累計ログインに応じて順次解放され、当日のログイン報酬は9:00【GMT+8】に更新されます。,,
