State_3281_Desc,aWWb,z状态表_State_A.csv,34,State,Desc,,提高造成的主动伤害。,アクティブダメージを増加させる。
State_2586_Name,aWkI,z状态表_State_A.csv,41,State,Name,,<FragileIconKeywords: 脆弱>,<FragileIconKeywords:脆弱>
State_60088_Desc,aYRq,z状态表_State_A.csv,42,State,Desc,,每层使受到的伤害降低 1%。,点数ごとに受けるダメージが1%減少する。
State_60088_Name,aYRr,z状态表_State_A.csv,42,State,Name,,<ReinforcePVEKeywords:加固>,<ReinforcePVEKeywords:堅固>
State_3607_Desc,aXtu,z状态表_State_A.csv,44,State,Desc,,打出后使唤醒体在本场战斗中获得特殊的能力提升。重复打出灵知觉醒无法叠加生效。,使用した時、覚醒体がこの戦闘中、特殊な能力強化を獲得する。同じ「霊知覚醒」の効果は重複しない。
State_3607_Name,aXtv,z状态表_State_A.csv,44,State,Name,,<ExaltIconKeywords:灵知觉醒>,<ExaltIconKeywords:霊知覚醒>
State_3260_Desc,aWUW,z状态表_State_A.csv,45,State,Desc,,超维空间达到上限时，获得一个额外回合，此回合不再抽牌，而是将超维空间卡牌置入手牌。,「超次元空間」が満たされた後、追加ターンを発動できる。山札の代わりに「超次元空間」の中からカードを取り出し手札に加える。
State_3260_Name,aWUX,z状态表_State_A.csv,45,State,Name,,<DimensionalSpaceIconKeywords:超维空间>,<DimensionalSpaceIconKeywords:超次元空間>
State_3592_Desc,aXrU,z状态表_State_A.csv,46,State,Desc,,提高触腕造成的伤害。,触腕が与えるダメージを増加させる。
State_3592_Name,aXrV,z状态表_State_A.csv,46,State,Name,,<TentacleInjurieIconKeywords:触腕伤害>,<TentacleInjurieIconKeywords:触腕ダメージ>
State_2888_Desc,aWAM,z状态表_State_A.csv,47,State,Desc,,若手牌中存在「胚胎」，消耗 1 张并触发后续效果。,手札に「胚胎」がある場合、1枚消費して、後続の効果を発動する。
State_2888_Name,aWAN,z状态表_State_A.csv,47,State,Name,,<DevouredIconKeywords:吞噬>,<DevouredIconKeywords:捕食>
State_2603_Desc,aWlD,z状态表_State_A.csv,48,State,Desc,,若手牌中存在「胚胎」，消耗所有「胚胎」，每 1 张胚胎触发 1 次后续效果。,手札に「胚胎」がある場合、すべての「胚胎」を消費し、「胚胎」1枚につき1回ずつ後続の効果を発動する。
State_2603_Name,aWlE,z状态表_State_A.csv,48,State,Name,,<UnlimitedDevouredIconKeywords:无限吞噬>,<UnlimitedDevouredIconKeywords:無限捕食>
State_54416_Desc,aYzO,z状态表_State_A.csv,49,State,Desc,,解锁超限爆发的唤醒体可以攒满两次狂气，在狂气第二次攒满时可将狂气爆发升级为超限爆发，超限爆发会在原效果基础上附加更多强力效果。若释放的是普通狂气爆发，则会额外消耗剩余狂气的50%。,「極限解放」を解放した覚醒体は狂気を2回まで溜めることができ、狂気が2回目に溜まった時に「狂気解放」を「極限解放」にアップグレードできる。「極限解放」は元の効果に加えて、強力な効果が付与される。通常の「狂気解放」を発動した場合、残りの狂気の50%を追加で消費する。
State_54416_Name,aYzP,z状态表_State_A.csv,49,State,Name,,<OverLimitUtlSkillKeywords:超限爆发>,<OverLimitUtlSkillKeywords:極限解放>
State_2410_Desc,aVUz,z状态表_State_A.csv,50,State,Desc,,无法行动 1 回合。被石化过的敌人无法再次被施加石化效果。,1ターンの間、行動不能。石化した敵に再度石化効果を与える付与することはできない。
State_2410_Name,aVUA,z状态表_State_A.csv,50,State,Name,,<PetrifactionIconKeywords: 石化>,<PetrifactionIconKeywords: 石化>
State_2735_Desc,aWsC,z状态表_State_A.csv,51,State,Desc,,每回合打出的第一张指令卡或当前处于额外的超维回合都可触发后续效果。,毎ターン最初に使用する、もしくは現在のターンが超次元ターンである場合、後続の効果が発動する。
State_2735_Name,aWsD,z状态表_State_A.csv,51,State,Name,,<TransitionIconKeywords:跃迁>,<TransitionIconKeywords:跳躍>
State_80207_Desc,btbd,z状态表_State_A.csv,52,State,Desc,,·若当前不处于超维回合，本回合打出的第一张指令卡可触发后续效果。\n·从超维空间中取出「超距」卡牌时，该卡牌算力消耗-1。,現在のターンが超次元ターンでない場合、最初に使用する指令カードは後続の効果を発動する。\n超次元空間から取り出す時、行動力消費が1減少する。
State_80207_Name,btbe,z状态表_State_A.csv,52,State,Name,,<WormholeKeywords:超距>,<WormholeKeywords:超距>
State_83808_Desc,btiJ,z状态表_State_A.csv,53,State,Desc,,此卡牌被弃置时，触发「余波」效果。,このカードが捨てられた時、「余波」効果を発動する。
State_83808_Name,btiK,z状态表_State_A.csv,53,State,Name,,<RippleKeywords:余波>,<RippleKeywords:余波>
State_3665_Desc,aXzf,z状态表_State_A.csv,54,State,Desc,,当胚胎融合达到 100% 上限后，将一张「胚胎」置入手牌。,胚胎融合が上限の100%に達した後、「胚胎」を1枚手札に追加する。
State_3665_Name,aXzg,z状态表_State_A.csv,54,State,Name,,<EmbryoFusionIconKeywords:胚胎融合>,<EmbryoFusionIconKeywords:胚胎融合>
State_3692_Desc,aXBE,z状态表_State_A.csv,64,State,Desc,,拥有千种姿态的神秘卡牌。从中选择你最需要的吧！,千種類の姿を持つ神秘カード。必要なものを選びなさい！
State_3692_Name,aXBF,z状态表_State_A.csv,64,State,Name,,<CardKeyWord:千面幻象>,<CardKeyWord:千変万化>
State_3253_Desc,aWUH,z状态表_State_A.csv,66,State,Desc,,获得[StateArg1]点临时戒备。,[StateArg1]点の一時的な警戒を獲得する。
State_3253_Name,aWUI,z状态表_State_A.csv,66,State,Name,,<CardKeyWord:机械武装-盾>,<CardKeyWord:機械武装ｰ盾>
State_3438_Desc,aXeG,z状态表_State_A.csv,67,State,Desc,,获得[StateArg1]点临时力量。,[StateArg1]点の一時的な力を獲得する。
State_3438_Name,aXeH,z状态表_State_A.csv,67,State,Name,,<CardKeyWord:机械武装-剑>,<CardKeyWord:機械武装-剣>
State_2472_Desc,aWby,z状态表_State_A.csv,68,State,Desc,,同时对护盾和生命造成伤害，且无法被免疫。,シールドとライフへ同時にダメージを与える。無効化されない。
State_2472_Name,aWbz,z状态表_State_A.csv,68,State,Name,,<PunctureDamagewords:穿刺伤害>,<PunctureDamagewords:刺突ダメージ>
State_2685_Desc,aWqa,z状态表_State_A.csv,69,State,Desc,,免疫虚弱、脆弱和易伤状态，回合结束时移除 1 层。,虚弱、脆弱、易傷を無効化する。ターン終了時に1点除去される。
State_2685_Name,aWqb,z状态表_State_A.csv,69,State,Name,,<BlessingIconKeywords: 祝福>,<BlessingIconKeywords: 祝福>
State_3450_Desc,aXfk,z状态表_State_A.csv,70,State,Desc,,受到攻击时，免疫伤害并移除 1 层。,攻撃を受けると、ダメージを無効化して1点を除去する。
State_3450_Name,aXfl,z状态表_State_A.csv,70,State,Name,,<ParcloseIconKeywords: 屏障>,<ParcloseIconKeywords: バリア>
State_3178_Desc,aWQI,z状态表_State_A.csv,71,State,Desc,,使卡牌的算力消耗提高。,カードの行動力消費を増やす。
State_3178_Name,aWQJ,z状态表_State_A.csv,71,State,Name,,<SlowIconKeywords: 迟缓>,<SlowIconKeywords: 遅延>
State_81356_Desc,bvOR,z状态表_State_A.csv,72,State,Desc,,使卡牌燃烧，打出后受到 [DescArg1] 点伤害，若回合结束仍在手中将其消耗。,カードを燃焼させ、使用すると[DescArg1]ダメージを受ける。ターン終了時に手元に残っている場合、消費される。
State_81356_Name,bvOS,z状态表_State_A.csv,72,State,Name,,<BurningKeywords:燃烧>,<BurningKeywords:燃焼>
State_49877_Desc,aYqn,z状态表_State_A.csv,73,State,Desc,,使卡牌算力消耗降低。打出后，每有 1 层畸变，将一张随机畸变卡牌加入手中，移除该状态。该状态在战斗结束后会保留。,カードの行動力消費が減少する。使用後、「変異」1点ごとにランダムな「変異」カードを1枚手札に追加し、この状態を解除する。この状態は戦闘終了後も維持する。
State_49877_Name,aYqo,z状态表_State_A.csv,73,State,Name,,<AberrationKeywords:畸变>,<AberrationKeywords:変異>
State_49954_Desc,aYrg,z状态表_State_A.csv,74,State,Desc,,所有唤醒体暴击伤害属性减半。,すべての覚醒体のクリティカルダメージが半減する。
State_49954_Name,aYrh,z状态表_State_A.csv,74,State,Name,,<BlindingKeywords: 致盲>,<ExclamationPointColour: 盲目化>
State_49957_Desc,aYrj,z状态表_State_A.csv,76,State,Desc,,受到攻击时封印攻击唤醒体的狂气爆发和所有指令卡 1 回合，移除 1 层怨恨锁链。回合结束时清空。,攻撃を受けると、攻撃した覚醒体の狂気解放とすべての指令カードを1ターン封印し、1点を除去する。ターン終了時にリセットされる。
State_49957_Name,aYrk,z状态表_State_A.csv,76,State,Name,,<ResentChainsKeywords: 怨恨锁链>,<ResentChainsKeywords: 怨恨の鎖>
State_2549_Desc,aWiA,z状态表_State_A.csv,79,State,Desc,,降低造成的主动和触腕伤害。,与えるアクティブダメージと触手ダメージを減少させる。
State_2549_Name,aWiB,z状态表_State_A.csv,79,State,Name,,<ExhaustionIconKeywords: 衰竭>,<ExhaustionIconKeywords: 衰弱>
State_3888_Desc,aXMz,z状态表_State_A.csv,80,State,Desc,,无法释放狂气爆发，回合结束时移除 1 层。,「狂気解放」が封印され、使用不可になる。ターン終了時に1点を除去する。
State_3888_Name,aXMA,z状态表_State_A.csv,80,State,Name,,<CardKeyWord:封印>,<CardKeyWord:封印>
State_50010_Desc,aYrB,z状态表_State_A.csv,81,State,Desc,,受到的生命回复降低 25%。回合结束时移除 1 层。,受けるライフ回復が25%減少する。ターン終了時に1点を除去する。
State_50010_Name,aYrC,z状态表_State_A.csv,81,State,Name,,<HeavyInjuryKeywords:重创>,<HeavyInjuryKeywords:重傷>
State_3003_Desc,aWGV,z状态表_State_A.csv,85,State,Desc,,打出后本场战斗不再出现。,使用すると、この戦闘中はデッキに現れない。
State_3003_Name,aWGW,z状态表_State_A.csv,85,State,Name,,<DepleteIconKeywords:消耗>,<DepleteIconKeywords:消費>
State_20039_Desc,aVCF,z状态表_State_A.csv,87,State,Desc,,若弃牌阶段仍在手牌中，卡牌将被消耗，本场战斗中不再出现。,捨て札フェイズ時に手札にある場合、カードは消費され、この戦闘中はデッキに現れない。
State_20039_Name,aVCG,z状态表_State_A.csv,87,State,Name,,<NothingnessIconKeywords:虚无>,<NothingnessIconKeywords:虚無>
State_20026_Desc,aVCb,z状态表_State_A.csv,88,State,Desc,,卡牌不会在弃牌阶段进入弃牌堆，而是保留在手牌中并触发后续效果。,捨て札フェイズ時に手札にある場合、手札に残り、後続の効果を発動する。
State_20026_Name,aVCc,z状态表_State_A.csv,88,State,Name,,<RetainIconKeywords:保留>,<RetainIconKeywords:保留>
State_2639_Desc,aWnE,z状态表_State_A.csv,91,State,Desc,,在战斗中受到致命伤害时有概率保留 1 点生命。触发后在本次调查中概率减半，获得的死亡抵抗减半。,戦闘中に致命的なダメージを受けた場合、一定の確率でライフが1残る。発動するとこの調査中に発動する確率が半減し、獲得する死亡抵抗率も半減する。
State_2639_Name,aWnF,z状态表_State_A.csv,91,State,Name,,<DeathResistanceIconKeywords: 死亡抵抗>,<DeathResistanceIconKeywords: 死亡抵抗>
State_3853_Desc,aXKm,z状态表_State_A.csv,92,State,Desc,,回合开始时随机变形为抽牌堆中一张指令卡的复制，其算力消耗固定为 3，回合结束时变回。,ターン開始時、山札の指令カード1枚のコピーにランダムに変形する。その行動力消費は3で固定され、ターン終了時に元に戻る。
State_3853_Name,aXKn,z状态表_State_A.csv,92,State,Name,,<CardKeyWord:谵妄>,<CardKeyWord:錯乱>
State_25165_Desc,aWfx,z状态表_State_A.csv,93,State,Desc,,环行·拉蒙娜指令卡独有的额外效果，拥有 3 层负熵时触发。回环会继承至下场战斗。,環行・ラモンナの指令カード固有の追加効果であり、3点のネゲントロピーを持つときに発動する。「ループ」は次の戦闘に引き継がれる。
State_25165_Name,aWfy,z状态表_State_A.csv,93,State,Name,,<TimeBeacon:回环>,<TimeBeacon:ループ>
State_25166_Desc,aWfA,z状态表_State_A.csv,94,State,Desc,,每当拥有 3 层负熵时，打出环行·拉蒙娜的指令卡将消耗所有负熵并触发回环额外效果，负熵最多堆叠 3 层。,３点のネゲントロピーを持つたびに、環行・ラモンナの指令カードを使用すると、すべてのネゲントロピーを消費し、ループを発動する。ネゲントロピーは最大3点まで累積可能。
State_25166_Name,aWfB,z状态表_State_A.csv,94,State,Name,,<TimeBeacon2:负熵>,<TimeBeacon2:ネゲントロピー>
State_34689_Desc,aXgm,z状态表_State_A.csv,97,State,Desc,,每失去 1 点生命，获得 1 层<PainWord:忍耐>，上限为最大生命的 100%。忍耐会继承至下场战斗。,ライフを1失うたび、1点の<PainWord:忍耐>を獲得する。上限は最大ライフの100％。「忍耐」は次の戦闘に引き継がれる。
State_34689_Name,aXgn,z状态表_State_A.csv,97,State,Name,,<CardKeyWord:忍耐>,<CardKeyWord:忍耐>
State_34964_Desc,aXik,z状态表_State_A.csv,98,State,Desc,,回合开始后，获得 10% 最大生命的<PainWord:忍耐>。,ターン開始後、最大ライフの10%の<PainWord:忍耐>を獲得する。
State_34964_Name,aXil,z状态表_State_A.csv,98,State,Name,,永不遗忘,忘れないで
State_36152_Desc,aXuC,z状态表_State_A.csv,99,State,Desc,,回合结束时受到等量层数的伤害，然后移除 50% <SacrificeKeyWord:献祭>层数。献祭会继承至下场战斗。,ターン終了時にその点数に等しいダメージを受け、その後<SacrificeKeyWord:供犠>の50%を除去する。「供儀」は次の戦闘に引き継がれる。
State_36152_Name,aXuD,z状态表_State_A.csv,99,State,Name,,<SacrificeKeyWord:献祭>,<SacrificeKeyWord:供犠>
State_90294_Desc,bxYl,z状态表_State_A.csv,100,State,Desc,,本回合承受伤害时，移除等量侵蚀并失去移除量的 300% 生命，非主动或触腕伤害只会移除 50% 侵蚀。,このターンにダメージを受けると、ダメージと同量の浸触を除去し、除去した侵蝕の300%のライフを失う。非アクティブダメージおよび触腕ダメージは、除去する侵蝕の量が50%になる。
State_90294_Name,bxYm,z状态表_State_A.csv,100,State,Name,,<Corrosion:侵蚀>,<Corrosion:侵蝕>
State_40484_Desc,aXQE,z状态表_State_A.csv,109,State,Desc,,旺达技能触发跃迁效果时，若存在 5 层，消耗 5 层并获得额外效果。梦引上限为 10 层，会继承到下场战斗。,ワンダのスキルが「跳躍」効果を発動した時、現在の「夢引き」が5点以上ある場合は、5点を消費して効果を追加する。「夢引き」の上限は10点で、次の戦闘に引き継がれる。
State_40484_Name,aXQF,z状态表_State_A.csv,109,State,Name,,<PurpleKeyWord:梦引>,<PurpleKeyWord:夢引き>
State_44819_Desc,aXUo,z状态表_State_A.csv,110,State,Desc,,若没有<ParcloseIconKeywords:屏障>，则获得 1 层临时<ParcloseIconKeywords:屏障>，否则获得 10% 暴击率和暴击伤害。,<ParcloseIconKeywords:バリア>がない場合は1点の一時的な<ParcloseIconKeywords:バリア>を獲得し、そうでない場合は10%のクリティカル率とクリティカルダメージを獲得する。
State_44819_Name,aXUp,z状态表_State_A.csv,110,State,Name,,<CardKeyWord:父神守护>,<CardKeyWord:父なる神の守護>
State_48247_Desc,aYkU,z状态表_State_A.csv,113,State,Desc,,不被力量、虚弱、易伤等状态影响，直接造成伤害。,力、虚弱、易傷などの状態の影響を受けず、直接ダメージを与える。
State_48247_Name,aYkV,z状态表_State_A.csv,113,State,Name,,<RealDamage:固定伤害>,<RealDamage:固定ダメージ>
State_57166_Desc,aYGK,z状态表_State_A.csv,118,State,Desc,,唤醒体造成的伤害提高 25%。,覚醒体の与えるダメージが25%上昇する。
State_57166_Name,aYGL,z状态表_State_A.csv,118,State,Name,,<CardKeyWord:强化>,<CardKeyWord:強化>
State_58447_Desc,aYMm,z状态表_State_A.csv,119,State,Desc,,"包括了以下三个造物：
「幸运风衣」：所有唤醒体暴击率提高 10%。所有莱克和骰子的随机结果不会出现最小值。
<TentacleInjurieIconKeywords:升级>: 暴击率提高改为 15%，使随机结果最大值提高 1。
「偏方骰子」：每当释放钥令后，将 1 张「<C05_yansheng1:偏方骰子>」置入手中。
<TentacleInjurieIconKeywords:升级>: 改为将 1 张「<C05_yansheng2:闪耀偏方骰子>」置入手中。
「大嘴纽扣」：回合开始时以及莱克或骰子的随机效果触发时，获得 50 点银钥能量和 2% 暴击伤害，最多获得 30% 暴击伤害。
<TentacleInjurieIconKeywords:升级>: 改为获得 100 点银钥能量和 4% 暴击伤害，最多获得 50% 暴击伤害。","以下の3つの遺物を含む：
「幸運のトレンチコート」：すべての覚醒体のクリティカル率が10%増加する。すべてのライカーとダイスのランダム効果で最低値が出なくなる。
<TentacleInjurieIconKeywords:アップグレード>:：クリティカル率が15%増加し、ランダム効果の最大値が1増加する。
「イカサマダイス」：「キーオーダー」を発動後、「<C05_yansheng1:イカサマダイス>」を１枚手札に追加する。
<TentacleInjurieIconKeywords:アップグレード>:：「<C05_yansheng2:輝くイカサマダイス>」を１枚手札に追加する。
「大口ボタン」：ターン開始時およびライカーまたはダイスのランダム効果が発動した時、50キーエネルギーと2％のクリティカルダメージを獲得し、最大30％まで獲得可能。
<TentacleInjurieIconKeywords:アップグレード>：100キーエネルギーと4%のクリティカルダメージを獲得し、最大50%まで獲得可能。 "
State_58447_Name,aYMn,z状态表_State_A.csv,119,State,Name,,<CardKeyWord:混沌的遗赠>,<CardKeyWord:混沌の遺産>
State_57165_Desc,aYGH,z状态表_State_A.csv,128,State,Desc,,唤醒体造成的伤害提高 25%。,覚醒体の与えるダメージが25%上昇する。
State_57165_Name,aYGI,z状态表_State_A.csv,128,State,Name,,强化,強化
State_56208_Desc,aYEY,z状态表_State_A.csv,129,State,Desc,,"雨颂：回复 <Heal:[DescArg1]> 点生命。
风颂：获得 [DescArg2] 点<PowerIconKeywords:力量>。
花颂：所有唤醒体获得 10 点狂气。
月颂：临时暴击率提高 30%。","雨の賛歌：<Heal:[DescArg1]>ライフを回復。
風の賛歌：[DescArg2]点の<PowerIconKeywords:力>を獲得。
花の賛歌：すべての覚醒体が10狂気を獲得。
月の賛歌：一時的なクリティカル率が30%増加。"
State_56208_Name,aYEZ,z状态表_State_A.csv,129,State,Name,,诗页,詩頁
State_3272_Desc,aWVG,z状态表_State_A.csv,201,State,Desc,,造成未被格挡的伤害时，回复 3 倍实际伤害值的生命，造成伤害时移除。,ブロックされなかったダメージを与えた時、実ダメージの3倍のライフを回復。ダメージを与えると解除される。
State_3272_Name,aWVH,z状态表_State_A.csv,201,State,Name,,吸血,吸血
State_2655_Desc,aWox,z状态表_State_A.csv,202,State,Desc,,造成未被格挡的伤害时，回复等量生命，造成伤害时移除。,ブロックされなかったダメージを与えた時、実ダメージの3倍のライフを回復。ダメージを与えると解除される。
State_2655_Name,aWoy,z状态表_State_A.csv,202,State,Name,,吸血,吸血
State_3459_Desc,aXfI,z状态表_State_A.csv,205,State,Desc,,本场战斗内狂气爆发造成的伤害提高 [Layer] 点。,この戦闘内、「狂気解放」で与えるダメージが[Layer]増加する。
State_3459_Name,aXfJ,z状态表_State_A.csv,205,State,Name,,狂气爆发伤害提高,「狂気解放」ダメージ増加
State_3376_Desc,aXbl,z状态表_State_A.csv,206,State,Desc,,本场战斗内狂气爆发造成的伤害提高 [Layer] 点。,この戦闘内、「狂気解放」で与えるダメージが[Layer]増加する。
State_3376_Name,aXbm,z状态表_State_A.csv,206,State,Name,,狂气爆发伤害提高,「狂気解放」ダメージ増加
State_97743_Desc,bBci,z状态表_State_A.csv,207,State,Desc,,造成的主动伤害提高 [Layer] 点。,与えるアクティブダメージが[Layer]増加する。
State_97743_Name,bBcj,z状态表_State_A.csv,207,State,Name,,<PowerColourKeywords:力量>,<PowerColourKeywords:力>
State_3095_Desc,aWMl,z状态表_State_A.csv,208,State,Desc,,本次关卡内造成的伤害提高 [Layer] 点。,このステージ内で与えるダメージが[Layer]増加する。
State_3095_Name,aWMm,z状态表_State_A.csv,208,State,Name,,永久力量,永続の力
State_2900_Desc,aWBt,z状态表_State_A.csv,210,State,Desc,,本场战斗内造成的伤害提高 [Layer] 点。,この戦闘内で与えるダメージが[Layer]増加する。
State_2900_Name,aWBu,z状态表_State_A.csv,210,State,Name,,力量,力
State_3130_Desc,aWOd,z状态表_State_A.csv,211,State,Desc,,本回合内造成的伤害提高 [Layer] 点。,このターン内で与えるダメージが[Layer]増加する。
State_3130_Name,aWOe,z状态表_State_A.csv,211,State,Name,,临时力量,一時的な力
State_2436_Desc,aVXF,z状态表_State_A.csv,213,State,Desc,,获得的力量和护盾降低 50%，持续 [Layer] 回合。,獲得する力とシールドが50%減少し、[Layer]ターン持続する。
State_2436_Name,aVXG,z状态表_State_A.csv,213,State,Name,,临时诅咒,一時的な呪い
State_2493_Desc,aWcP,z状态表_State_A.csv,215,State,Desc,,造成的主动伤害降低 [Layer] 点。,与えるアクティブダメージが[Layer]減少する。
State_2493_Name,aWcQ,z状态表_State_A.csv,215,State,Name,,力量降低,力の減少
State_3293_Desc,aWWL,z状态表_State_A.csv,216,State,Desc,,本次关卡内造成的伤害降低 [Layer] 点。,このステージ内で与えるダメージが[Layer]減少する。
State_3293_Name,aWWM,z状态表_State_A.csv,216,State,Name,,力量降低,力の減少
State_2619_Desc,aWmz,z状态表_State_A.csv,218,State,Desc,,本场战斗内造成的主动伤害降低 [Layer] 点。,このステージ内で与えるアクティブダメージが[Layer]減少する。
State_2619_Name,aWmA,z状态表_State_A.csv,218,State,Name,,力量降低,力の減少
State_3902_Desc,aXNm,z状态表_State_A.csv,219,State,Desc,,本回合内造成的主动伤害降低 [Layer] 点。,このターン内で与えるアクティブダメージが[Layer]減少する。
State_3902_Name,aXNn,z状态表_State_A.csv,219,State,Name,,力量降低,力の減少
State_2715_Desc,aWrA,z状态表_State_A.csv,220,State,Desc,,本次关卡内造成的护盾提高 [Layer] 点。,このステージ内で生成するシールドが[Layer]点増加する。
State_2715_Name,aWrB,z状态表_State_A.csv,220,State,Name,,永久戒备,永続の警戒
State_3510_Desc,aXiR,z状态表_State_A.csv,221,State,Desc,,唤醒体造成的护盾提高 [Layer] 点。,覚醒体が生成するシールドが[Layer]点増加する。
State_3510_Name,aXiS,z状态表_State_A.csv,221,State,Name,,<AlertColour: 戒备>,<AlertColour: 警戒>
State_2403_Desc,aVTS,z状态表_State_A.csv,222,State,Desc,,本场战斗内造成的护盾提高 [Layer] 点。,この戦闘内で生成するシールド[Layer]点増加する。
State_2403_Name,aVTT,z状态表_State_A.csv,222,State,Name,,戒备,警戒
State_3868_Desc,aXLf,z状态表_State_A.csv,223,State,Desc,,本回合内造成的护盾提高 [Layer] 点。,このターン内で生成するシールドが[Layer]点増加する。
State_3868_Name,aXLg,z状态表_State_A.csv,223,State,Name,,临时戒备,一時的な警戒
State_2514_Desc,aWeW,z状态表_State_A.csv,224,State,Desc,,本场战斗内造成的护盾降低 [Layer] 点。,この戦闘内で生成するシールドが[Layer]点減少する。
State_2514_Name,aWeX,z状态表_State_A.csv,224,State,Name,,戒备降低,警戒減少
State_3370_Desc,aXaT,z状态表_State_A.csv,225,State,Desc,,本次关卡内造成的护盾降低 [Layer] 点。,この戦闘内で生成するシールドが[Layer]点減少する。
State_3370_Name,aXaU,z状态表_State_A.csv,225,State,Name,,永久戒备降低,警戒減少
State_3638_Desc,aXxn,z状态表_State_A.csv,226,State,Desc,,受到攻击时，免疫伤害并减少 1 层。,攻撃を受けると、ダメージを無効化して1点を除去する。
State_3638_Name,aXxo,z状态表_State_A.csv,226,State,Name,,<ParcloseColour: 屏障>,<ParcloseColour: バリア>
State_68829_Desc,aZyU,z状态表_State_A.csv,227,State,Desc,,受到攻击时，免疫伤害并减少 1 层，回合开始时移除。,攻撃を受けると、ダメージを無効化して1点を除去する。ターン開始時に解除される。
State_68829_Name,aZyV,z状态表_State_A.csv,227,State,Name,,<ParcloseColour: 临时屏障>,<ParcloseColour:一時的なバリア>
State_3332_Desc,aWYP,z状态表_State_A.csv,228,State,Desc,,受到攻击时，免疫伤害并减少 1 层。,攻撃を受けると、ダメージを無効化して1点を除去する。
State_3332_Name,aWYQ,z状态表_State_A.csv,228,State,Name,,<ParcloseColour: 屏障>,<ParcloseColour: バリア>
State_3589_Desc,aXrL,z状态表_State_A.csv,229,State,Desc,,受到攻击时，免疫伤害并减少 1 层。,攻撃を受けると、ダメージを無効化して1点を除去する。
State_3589_Name,aXrM,z状态表_State_A.csv,229,State,Name,,<ParcloseColour: 屏障>,<ParcloseColour: バリア>
State_3251_Desc,aWUB,z状态表_State_A.csv,230,State,Desc,,受到攻击时，免疫伤害并减少 1 层，回合结束时移除。,攻撃を受けると、ダメージを無効化して1点を除去する。ターン終了時に解除する。
State_3251_Name,aWUC,z状态表_State_A.csv,230,State,Name,,<ParcloseColour: 临时屏障>,<ParcloseColour:一時的なバリア>
State_3669_Desc,aXzo,z状态表_State_A.csv,231,State,Desc,,[Layer] 回合内免疫虚弱、脆弱和易伤状态。,[Layer]ターンの間、虚弱、脆弱、易傷状態を無効化する。
State_3669_Name,aXzp,z状态表_State_A.csv,231,State,Name,,<BlessingColour: 祝福>,<BlessingColour: 祝福>
State_3330_Desc,aWYJ,z状态表_State_A.csv,232,State,Desc,,卡牌算力消耗增加 [Layer] 点。打出卡牌后该负面效果会被移除。,カードの行動力消費が[Layer]増加する。カードを使用すると、この状態を解除する。
State_3330_Name,aWYK,z状态表_State_A.csv,232,State,Name,,<SlowColour:迟缓 [Layer]>,<SlowColour:遅延 [Layer]>
State_3535_Desc,aXmv,z状态表_State_A.csv,233,State,Desc,,卡牌算力消耗增加 [Layer] 点。回合结束或打出卡牌后该负面效果会被移除。,カードの行動力消費が[Layer]増加する。カードを使用すると、この状態を解除する。
