Tutorial_20773_Desc_1,bnig,j教程_Tutorial_A_M.csv,27,Tutorial,Desc,,消耗相同的<TutorialHighlight:命轮>进行叠位，可以提升<TutorialHighlight:命轮>的属性和特殊能力。叠位1次至3次时，命轮的效果会增强；叠位4次至15次时，命轮的属性会增强。可以在叠位界面点击「下一阶」按钮预览叠位后的变化。,同じ<TutorialHighlight:命輪>を消費して重ねると、<TutorialHighlight:命輪>の能力と特殊効果が向上します。\n1～3回重ねると、特殊効果が強化されます。\n4～15回重ねると、能力が強化されます。\n強化画面で「次の段階」を選択すると、強化後の変化を確認することができます。
Tutorial_20773_Title_1,bnih,j教程_Tutorial_A_M.csv,27,Tutorial,Title,,命轮叠位,命輪強化
Tutorial_17807_Desc_1,bnfU,j教程_Tutorial_A_M.csv,28,Tutorial,Desc,,为唤醒体提供多种属性，若组成<TutorialHighlight:套装>还会有特殊效果。共有6个部位，不同部位的<TutorialHighlight:主属性>不同，暴击率和暴击伤害会出现在I、II、III部位；狂气回充等级和银钥充能等级会出现在I、IV、V部位；界域精通和黑印掉落会出现在II、IV、VI部位；伤害强效和死亡抵抗会出现在III、V、VI部位。,覚醒体に様々な能力を付与し、<TutorialHighlight:セット>効果により特殊効果を得られます。\n全部で6つの部位があり、それぞれ<TutorialHighlight:メイン能力>が異なります。\nメイン能力と出現部位\nクリティカル率とクリティカルダメージ：I、II、III\n狂気増加とキーチャージ：I、IV、V\n界域知識と黒章ドロップ率：II、IV、VI\nダメージ強化と死亡抵抗率：III、V、VI
Tutorial_17807_Title_1,bnfV,j教程_Tutorial_A_M.csv,28,Tutorial,Title,,密契,密契
Tutorial_22247_Desc_1,bnii,j教程_Tutorial_A_M.csv,29,Tutorial,Desc,,<TutorialHighlight:密契升级>可以提升密契的属性强度，最高升至12级。密契分解可以获得对应的残本，在物资中进行材料置换可以获得<TutorialHighlight:千面印章>。密契升级需消耗<TutorialHighlight:千面印章>，分解已升级的密契也会返还升级消耗的<TutorialHighlight:千面印章>。,<TutorialHighlight:密契強化>は密契の能力を強化します。最大12レベルです。\n密契を分解すると対応する密契の断片を獲得でき、所持品で素材交換を行うと<TutorialHighlight:千面印章>が獲得できます。密契強化には<TutorialHighlight:千面印章>が必要で、強化済みの密契を分解すると、消費した<TutorialHighlight:千面印章>が返還されます。
Tutorial_22247_Title_1,bnij,j教程_Tutorial_A_M.csv,29,Tutorial,Title,,密契升级,密契強化
Tutorial_22248_Desc_1,bnik,j教程_Tutorial_A_M.csv,30,Tutorial,Desc,,通过转录可以使<TutorialHighlight:密契>获得随机种类和强度的属性，副词条属性与部位无关，可能出现暴击率、暴击伤害、狂气回充等级、银钥充能等级、界域精通、黑印掉落、伤害强效、死亡抵抗这8种。在转录时，如果想要保留某项属性，可以选择<TutorialHighlight:锁定>，锁定的属性在转录时将不会发生变化。,転写を通じて、<TutorialHighlight:密契>はランダムな種類と強さの能力を獲得できます。\nサブ能力は部位に関係なく、以下の8種類のうち1つが出現する可能性があります。\nクリティカル率、クリティカルダメージ、狂気増加、キーチャージ、界域知識、黒章ドロップ率、ダメージ強化、死亡抵抗率\n転写時に特定の能力を保持したい場合は、<TutorialHighlight:固定>を選択できます。固定された能力は転写しても変化しません。
Tutorial_22248_Title_1,bnil,j教程_Tutorial_A_M.csv,30,Tutorial,Title,,密契转录,密契転写
Tutorial_17815_Desc_1,bngo,j教程_Tutorial_A_M.csv,31,Tutorial,Desc,,重复获得唤醒体会将其转化为<TutorialHighlight:残片>。消耗<TutorialHighlight:残片>提升唤醒体启灵等级，可以使唤醒体的技能获得额外的特殊能力。唤醒体启灵等级已满时再获得对应残片，将转化为<TutorialHighlight:灵核碎片>。,重複して獲得した覚醒体は<TutorialHighlight:欠片>に変換されます。\n<TutorialHighlight:欠片>を消費して覚醒体の霊知啓発レベルを上げることで、覚醒体のスキルが追加の特殊能力を獲得します。\n霊知啓発レベルが最大のときに欠片を獲得すると、<TutorialHighlight:霊核の欠片>に変換されます。
Tutorial_17815_Title_1,bngp,j教程_Tutorial_A_M.csv,31,Tutorial,Title,,残片,欠片
Tutorial_17813_Desc_1,bngk,j教程_Tutorial_A_M.csv,33,Tutorial,Desc,,「融蚀之墟」和「禁忌纂录」中关卡的调查评价达到三星后，该关卡可以进行<TutorialHighlight:重现>。通过<TutorialHighlight:重现>可以快速获得关卡奖励。,「融食の廃墟」と「禁忌纂録」の調査評価が三つ星に達すると、その調査を<TutorialHighlight:再現>できるようになります。\n<TutorialHighlight:再現>を通じて調査報酬を即座に獲得できます。
Tutorial_17813_Title_1,bngl,j教程_Tutorial_A_M.csv,33,Tutorial,Title,,重现,再現
Tutorial_17845_Desc_1,bnhC,j教程_Tutorial_A_M.csv,34,Tutorial,Desc,,派遣唤醒体完成研究任务，完成后可以获得相应的奖励。派遣唤醒体<TutorialHighlight:总等级>越高，奖励越丰富，最高按240总等级计算。,派遣した覚醒体が任務を完了すると、相応の報酬を獲得できます。\n派遣した覚醒体の<TutorialHighlight:総レベル>が高いほど報酬が増加し、最大で総レベル240まで計算されます。
Tutorial_17845_Title_1,bnhD,j教程_Tutorial_A_M.csv,34,Tutorial,Title,,派遣,派遣
Tutorial_17832_Desc_1,bngY,j教程_Tutorial_A_M.csv,35,Tutorial,Desc,,超维队伍每回合打出的<TutorialHighlight:第 1 张>指令卡的临时复制会进入<TutorialHighlight:超维空间>并触发强大的跃迁效果。当超维空间达到上限时，获得 1 个额外的<TutorialHighlight:超维回合>，<TutorialHighlight:超维回合能触发所有跃迁效果>。玩好超维队伍的基础秘诀：仔细规划每回合打出的第 1 张牌。,超次元の覚醒体は、毎ターン<TutorialHighlight:最初に>使用する指令カードの一時的なコピーが<TutorialHighlight:超次元空間>に入り、強力な跳躍効果を発動します。\n超次元空間が上限に達した場合、追加で<TutorialHighlight:超次元ターン>を獲得します。<TutorialHighlight:超次元ターンではすべての跳躍効果が発動>可能です。\n超次元の覚醒体の力を最大限発揮するには、毎ターン最初に出すカードを慎重に考える必要があります。
Tutorial_17832_Title_1,bngZ,j教程_Tutorial_A_M.csv,35,Tutorial,Title,,超维,超次元
Tutorial_17848_Desc_1,bnhI,j教程_Tutorial_A_M.csv,36,Tutorial,Desc,,深海队伍战斗开始时生成 1 条<TutorialHighlight:触腕>，<TutorialHighlight:触腕>在回合结束时攻击前排敌人，可以通过触腕图标下方的算式了解当前的触腕伤害和攻击次数。部分唤醒体可以提升触腕数量和触腕伤害，在回合结束时造成大量的伤害。,深海の覚醒体は、戦闘開始時に1本の<TutorialHighlight:触腕>を獲得し、<TutorialHighlight:触腕>はターン終了時に前列の敵を攻撃します。触腕アイコン下の数字で現在の触腕ダメージと攻撃回数を確認できます。\n一部の覚醒体は触腕の数や触腕ダメージを増加させ、ターン終了時に大量のダメージを与えることができます。
Tutorial_17848_Title_1,bnhK,j教程_Tutorial_A_M.csv,36,Tutorial,Title,,深海,深海
Tutorial_17848_Desc_2,bnhJ,j教程_Tutorial_A_M.csv,37,Tutorial,Desc,,守密人可以点击触腕使触腕进入不同的姿态：潮涌、静海和怒涛。默认姿态为潮涌姿态，若本回合未切换姿态，下回合开始时生成 1 条触腕。在防御压力较大时可以选择静海姿态，在需要快速终结战斗时可以选择怒涛姿态，守密人需要根据局势做出更好的策略选择，每回合最多只可以切换 1 次触腕姿态。,触腕アイコンをクリックすると、触腕姿勢を「潮流」「静海」「怒涛」の三種類に切り替えることができます。\n通常は「潮流」姿勢となっており、この姿勢のままターンを終了すると、次のターン開始時に1本の触腕が生成されます。\n敵の攻撃が激しいときは「静海」姿勢を、戦闘を素早く終わらせたいときは「怒涛」姿勢を選ぶなど、状況に応じて適切な戦略選択をしましょう。\n触腕姿勢は、1ターンに1回までしか切り替えることができません。
Tutorial_17837_Desc_1,bnhi,j教程_Tutorial_A_M.csv,38,Tutorial,Desc,,血肉队伍的<TutorialHighlight:胚胎融合>达到 100% 时将会获得  1 张<TutorialHighlight:「胚胎」>，释放狂气爆发会消耗<TutorialHighlight:「胚胎」>触发强大<TutorialHighlight:吞噬>效果，因此尽可能地在手牌中有<TutorialHighlight:「胚胎」>时释放狂气爆发，否则无法发挥血肉队伍的最大实力。,血肉の覚醒体は、<TutorialHighlight:胚胎融合>が100%に達すると、<TutorialHighlight:「胚胎」>を1枚獲得します。\n狂気解放を発動する際に<TutorialHighlight:「胚胎」>を消費して強力な<TutorialHighlight:捕食効果>を発動できるため、手札に<TutorialHighlight:「胚胎」>があるときに狂気解放を発動することが、血肉の覚醒体の最大の力を発揮する鍵となります。
Tutorial_17837_Title_1,bnhk,j教程_Tutorial_A_M.csv,38,Tutorial,Title,,血肉,血肉
Tutorial_17837_Desc_2,bnhj,j教程_Tutorial_A_M.csv,39,Tutorial,Desc,,每场战斗结束后会积攒5%最大生命的回复量进入猩红熔炉，若有未使用的<TutorialHighlight:「胚胎」>，每个胚胎也会积攒5%最大生命的回复量进入熔炉。 猩红熔炉可用于回复我方队伍的生命，每回合可以转化熔炉为生命1次。守密人需合理规划猩红熔炉的使用时机，从而达到扭转战局的效果。,戦闘終了時には、最大ライフの5％分の回復量が猩紅炉に蓄積されます。手札に<TutorialHighlight:「胚胎」>が残っていた場合、その「胚胎」1枚につき、さらに最大ライフの5％分の回復量が猩紅炉に蓄積されます。\n猩紅炉はライフを回復するために使用でき、毎ターン1回、蓄積された回復量をライフに変換できます。\n猩紅炉を使うタイミングを適切に判断し、戦局を覆しましょう。
Tutorial_17823_Desc_1,bngE,j教程_Tutorial_A_M.csv,40,Tutorial,Desc,,混沌唤醒体可以<TutorialHighlight:突破界域限制>与其他界域的唤醒体编队，并且会有不同的共生效果。任意队伍中如果存在混沌唤醒体，可以额外获得 100% 死亡抵抗。,混沌の覚醒体は、<TutorialHighlight:界域の制限を超え>て、他の界域の覚醒体と編成することで様々な共生効果が発動します。\nチームに混沌の覚醒体がいる場合、追加で100％の死亡抵抗を獲得できます。
Tutorial_17823_Title_1,bngG,j教程_Tutorial_A_M.csv,40,Tutorial,Title,,混沌,混沌
Tutorial_17823_Desc_2,bngF,j教程_Tutorial_A_M.csv,41,Tutorial,Desc,,相较于其他界域的队伍，混沌界域队伍获得银钥能量的速度更快，且释放第二次钥令时，能够在所有钥令中进行选择，并且选择的钥令会触发 2 次。因此混沌界域队伍更依赖与钥令间的协作，选择合适的钥令可以极大增强混沌界域队伍的实力！,他の界域の覚醒体に比べ、混沌の覚醒体はより速くキーエネルギーを獲得できます。\n二回目に発動するキーオーダーは、解放済みのキーオーダーの中から選択することができ、効果が2回発動します。そのため、混沌の覚醒体はキーオーダーとの連携が重要になります。適切なキーオーダーを選択することで、混沌の覚醒体の力を最大限に引き出すことができます！
Tutorial_17844_Desc_1,bnhA,j教程_Tutorial_A_M.csv,42,Tutorial,Desc,,每拥有 1 点<TutorialHighlight:力量>，每次造成主动伤害时将额外提升 1 点伤害。,<TutorialHighlight:力>を1点持つごとに、敵へ与えるアクティブダメージが1増加します。
Tutorial_17844_Title_1,bnhB,j教程_Tutorial_A_M.csv,42,Tutorial,Title,,力量,力
Tutorial_17824_Desc_1,bngI,j教程_Tutorial_A_M.csv,43,Tutorial,Desc,,每拥有 1 点<TutorialHighlight:戒备>，每次获得护盾时将额外获得 1 点护盾。,1<TutorialHighlight:警戒>を1点持つごとに、シールド獲得時に、追加でシールドを1点獲得できます。
Tutorial_17824_Title_1,bngJ,j教程_Tutorial_A_M.csv,43,Tutorial,Title,,戒备,警戒
Tutorial_17843_Desc_1,bnhy,j教程_Tutorial_A_M.csv,44,Tutorial,Desc,,受到攻击时，对攻击者造成等同于<TutorialHighlight:反击>层数的伤害。<TutorialHighlight:反击>伤害<TutorialHighlight:无法暴击>。,攻撃を受けると、攻撃者に<TutorialHighlight:反撃>の数と同等のダメージを与えます。\n<TutorialHighlight:反撃>ダメージは<TutorialHighlight:クリティカルが発生しません>。
Tutorial_17843_Title_1,bnhz,j教程_Tutorial_A_M.csv,44,Tutorial,Title,,反击,反撃
Tutorial_17811_Desc_1,bngg,j教程_Tutorial_A_M.csv,45,Tutorial,Desc,,处于<TutorialHighlight:中毒>状态的目标在回合结束时，受到等同于<TutorialHighlight:中毒>层数的伤害。<TutorialHighlight:中毒>伤害<TutorialHighlight:无法暴击>。,<TutorialHighlight:毒>状態になると、ターン終了時に<TutorialHighlight:毒>の数に等しいダメージを受けます。\n<TutorialHighlight:毒>ダメージは<TutorialHighlight:クリティカルが発生しません>。
Tutorial_17811_Title_1,bngh,j教程_Tutorial_A_M.csv,45,Tutorial,Title,,中毒,毒
Tutorial_17822_Desc_1,bngC,j教程_Tutorial_A_M.csv,46,Tutorial,Desc,,处于<TutorialHighlight:出血>状态的目标在回合结束时，受到等同于<TutorialHighlight:出血>层数的伤害然后<TutorialHighlight:移除出血状态>。\n<TutorialHighlight:回复生命>时移除等同于<TutorialHighlight:回复量 2 倍>的出血层数。出血伤害<TutorialHighlight:无法暴击>。,<TutorialHighlight:出血>状態になると、ターン終了時に、<TutorialHighlight:出血>の数に等しいダメージを受け、その後<TutorialHighlight:出血状態を解除>します。\n<TutorialHighlight:ライフ回復>時に、<TutorialHighlight:ライフ回復量の2倍>の出血を解除します。\n出血ダメージは<TutorialHighlight:クリティカルが発生しません>。
Tutorial_17822_Title_1,bngD,j教程_Tutorial_A_M.csv,46,Tutorial,Title,,出血,出血
Tutorial_17812_Desc_1,bngi,j教程_Tutorial_A_M.csv,47,Tutorial,Desc,,处于<TutorialHighlight:易伤>状态的目标，受到的伤害提升 50% ，回合结束时自动移除 1 层<TutorialHighlight:易伤>。利用敌人处于<TutorialHighlight:易伤>状态的时机，对其造成更多伤害。,<TutorialHighlight:易傷>状態になると、被ダメージが50%上昇し、ターン終了時に1点の<TutorialHighlight:弱点>が自動で解除されます。\n敵が<TutorialHighlight:易傷>状態になった時を狙って、より大きなダメージを与えましょう。
Tutorial_17812_Title_1,bngj,j教程_Tutorial_A_M.csv,47,Tutorial,Title,,易伤,易傷
Tutorial_17830_Desc_1,bngU,j教程_Tutorial_A_M.csv,48,Tutorial,Desc,,处于<TutorialHighlight:虚弱>状态的目标，造成的伤害降低 25% ，回合结束时自动移除 1 层<TutorialHighlight:虚弱>。若我方队伍处于<TutorialHighlight:虚弱>状态，记得在进攻前想办法移除<TutorialHighlight:虚弱>状态，或者改变策略，在本回合中全力防守。,<TutorialHighlight:虚弱>状態になると、与えるダメージが25%減少し、ターン終了時に1点の<TutorialHighlight:虚弱>が自動で除去されます。\nもしチームが<TutorialHighlight:虚弱>状態になった場合は、攻撃する前に<TutorialHighlight:虚弱>状態を解除する方法を探すか、あるいは戦略を変更して、そのターンは防御に重点を置くように考えましょう。
Tutorial_17830_Title_1,bngV,j教程_Tutorial_A_M.csv,48,Tutorial,Title,,虚弱,虚弱
Tutorial_17820_Desc_1,bngy,j教程_Tutorial_A_M.csv,49,Tutorial,Desc,,处于<TutorialHighlight:脆弱>状态的目标，获得的护盾降低 25% ，回合结束时自动移除 1 层<TutorialHighlight:脆弱>。若我方队伍处于<TutorialHighlight:脆弱>状态，记得在防守前想办法移除<TutorialHighlight:脆弱>状态，或者改变策略，在本回合中全力进攻。,<TutorialHighlight:脆弱>状態になると、シールド獲得量が25%減少し、ターン終了時に1点の<TutorialHighlight:脆弱>が自動で除去されます。\nもしチームが<TutorialHighlight:脆弱>状態になった場合は、防御前に<TutorialHighlight:脆弱>状態を解除する方法を探すか、あるいは戦略を変えて、このターンは攻撃に重点を置くように考えましょう。
Tutorial_17820_Title_1,bngz,j教程_Tutorial_A_M.csv,49,Tutorial,Title,,脆弱,脆弱
Tutorial_17829_Desc_1,bngS,j教程_Tutorial_A_M.csv,50,Tutorial,Desc,,每次受到伤害前，免疫伤害并移除 1 层<TutorialHighlight:屏障>。单次伤害越高，<TutorialHighlight:屏障>带来的收益越高。,ダメージを無効化し、<TutorialHighlight:バリア>を1点除去します。\n単発のダメージが大きいほど、<TutorialHighlight:バリア>の効果は高くなります。
Tutorial_17829_Title_1,bngT,j教程_Tutorial_A_M.csv,50,Tutorial,Title,,屏障,バリア
Tutorial_17836_Desc_1,bnhg,j教程_Tutorial_A_M.csv,51,Tutorial,Desc,,.迟缓卡牌，算力消耗会增加。,「遅延」状態のカードは、その行動力消費が増加します。
Tutorial_17836_Title_1,bnhh,j教程_Tutorial_A_M.csv,51,Tutorial,Title,,迟缓,遅延
Tutorial_17828_Desc_1,bngQ,j教程_Tutorial_A_M.csv,52,Tutorial,Desc,,<TutorialHighlight:力量>每降低 1 点，每次造成<TutorialHighlight:主动伤害>时将降低 1 点伤害。,<TutorialHighlight:力>が1点減少するごとに、<TutorialHighlight:アクティブダメージ>が1減少します。
Tutorial_17828_Title_1,bngR,j教程_Tutorial_A_M.csv,52,Tutorial,Title,,力量降低,力の減少
Tutorial_17826_Desc_1,bngM,j教程_Tutorial_A_M.csv,53,Tutorial,Desc,,我方队伍处于<TutorialHighlight:狂气封印>状态时，无法释放狂气爆发。在敌人即将造成<TutorialHighlight:狂气封印>前，可以释放狂气爆发避免浪费狂气。,<TutorialHighlight:狂気封印>状態になると、狂気解放を発動できません。\n敵が<TutorialHighlight:狂気封印>を付与する直前に狂気解放を発動すれば、狂気が無駄になることを避けられます。
Tutorial_17826_Title_1,bngN,j教程_Tutorial_A_M.csv,53,Tutorial,Title,,狂气封印,狂気封印
